|Nom|Format|Description|Prix/QTE|Prix
2113|Yaourt au bifidus actif, saveur vanille|Les 4 pots de 125g|[Origine : FRANCE, lait entier (pour info en moyenne: 83%) sucre (8,3%) lait écrémé concentré ou en poudre (pour info : en moyenne 2,5%) arôme crÈme (lait) ferments lactiques dont bifidobacterium (Bifidus ActiRegularis) (lait), Valeur énergétique en Joules :  399, Valeur énergétique en Kcal : 95, Glucides : 13, Protides :4, CONSERVER ¿ +6°C MAXIMUM]|"
3,34€ / Kg"|"
1,67 €"
2114|Yaourts à boire, fraise|Les 6 bouteilles de 100g|[Origine : BELGIQUE, CONSERVER A +6 C MAXIMUM]|"
4,78€ / Kg"|"
2,87 €"
2115|Yaourts à boire, multifruits|Les 6 bouteilles de 100g|[Origine : BELGIQUE, CONSERVER A +6 C MAXIMUM]|"
4,78€ / Kg"|"
2,87 €"
2116|Yaourts à boire, nature|Les 10 bouteilles de 100g|[Origine : BELGIQUE]|"
3,82€ / Kg"|"
3,82 €"
2117|Yaourts à boire, nature, 0% de mat. Gr.|Les 10 bouteilles de 100g|[Origine : BELGIQUE]|"
3,86€ / Kg"|"
3,86 €"
2118|Yaourts à boire, nature, 0% de mat. Gr.|Les 6 bouteilles de 100g|[Origine : BELGIQUE, CONSERVER A +6 C MAXIMUM]|"
4,78€ / Kg"|"
2,87 €"
2119|Yaourts à boire, nature sucré|Les 6 bouteilles de 100g|[Origine : BELGIQUE, CONSERVER A +6 C MAXIMUM]|"
4,78€ / Kg"|"
2,87 €"
2120|Yaourts au bifidus actif, Ananas|Les 4 pots de 125g|[Origine : FRANCE]|"
3,90€ / Kg"|"
1,95 €"
2121|Yaourts au bifidus actif, aux céréales et aux noix|Les 4 pots de 125g|[Origine : FRANCE, Lait entier, eau, sucre (8,3%), fructo-oligosaccharides (fibres alimentaires), lait écrémé en poudre, noix 2%, crème avoine (1%), épaississants : E1422, E 407, ferments lactiques dont bifidobacterium* (Bifidus ActiRegularis), arômes, colorant : E 150a. *Pour connaître le nom scientifique complet, nous contacter. Contient : lait, noix, avoine, gluten. Peut contenir : blé, seigle, amande, noisette, orge., Valeur énergétique en Joules :  449Kj, Valeur énergétique en Kcal : 119Kcal, Glucides : 14,6g, Lipides : 4,5g, Protides :3,9g, A conserver à +6° max.]|"
4,02€ / Kg"|"
2,01 €"
2124|Yaourts au bifidus actif, aux céréales müesli, sucré|Les 4 pots de 125g|[Origine : FRANCE, Source de fibres., lait entier  (pour info : 69,4%) sucre (7,8%) lait écrémé concentré ou en poudre  fructo-oligosaccharides (fibres alimentaires)  müesli (3,6%)( raisins, orge, blé, noisette, amande, noix) crème (lait) miel épaississants : E 1422 (amidon transformé),E 410 (farine de graine de caroube), E 415 (gomme xanthane) ferments lactiques dont bifidobacterium (Bifidus ActiRegularis) (lait) arôme, Glucides : 16,1, Lipides : 3,7, Protides :3,7, A conserver à +6°C max.]|"
3,90€ / Kg"|"
1,95 €"
2127|Yaourts au bifidus actif, Cerise|Les 4 pots de 125g|[Origine : FRANCE]|"
3,90€ / Kg"|"
1,95 €"
2128|Yaourts au bifidus actif, Figues|Les 4 pots de 125g|[Origine : FRANCE]|"
3,90€ / Kg"|"
1,95 €"
2129|Yaourts au bifidus actif, Fraise|Les 4 pots de 125g|[Origine : FRANCE]|"
3,90€ / Kg"|"
1,95 €"
2130|Yaourts au bifidus actif, goût nature|Les 12 pots de 125g|[Origine : FRANCE, Lait entier, lait écrémé en poudre, ferments lactiques dont bifidobacterium (Bifidus ActiRegularis)., Valeur énergétique en Joules :  258, Valeur énergétique en Kcal : 61,6, Glucides : 4,5, Lipides : 3,4, Protides :3,3, A conserver à +6°C max.]|"
1,97€ / Kg"|"
2,96 €"
2131|Yaourts au bifidus actif, goût nature|Les 16 pots de 125g|[Origine : FRANCE, Lait entier, lait écrémé en poudre, ferments lactiques dont bifidobacterium (bifidus ActiRegularis)., Valeur énergétique en Joules :  264kj, Valeur énergétique en Kcal : 63kc, Glucides : 4,8g, Lipides : 3,4g, Protides :3,3g, A conserver à +6° C max.]|"
2,01€ / Kg"|"
4,02 €"
2132|Yaourts au bifidus actif, goût nature|Les 4 pots de 125g|[Origine : FRANCE, Lait entier, lait écrémé en poudre, ferments lactiques dont bifidobacterium (Bifidus ActiRegularis)., A conserver à +6°C max.]|"
2,54€ / Kg"|"
1,27 €"
2133|Yaourts au bifidus actif, kiwi, mangue, abricot et fraise|Les 8 pots de 125g|[Origine : FRANCE, lait entier fruits: fraise (8,3%), mangue (8,2%), kiwi (8%), abricot (8%) sucre (7,7% en moyenne) lait ÍcrÍmÍ concentrÍ ou en poudre crÈme (lait) Ípaississants: amidon transformÍ (E1422), carraghÍnanes (E407), pectine (E440) ferments lactiques dont bifidobacterium (Bifidus ActiRegularis) (lait) concentrÍ de carotte et de citrouille (dans variÍtÍ mangue et abricot) ar«mes (lait) correcteurs d'aciditÍ: citrate de sodium (E331), acide citrique (E330) jus concentrÍ de carotte pourpre (dans variÍtÍ fraise) colorant: chlorophylle cuivrique (E141) (dans variÍtÍ kiwi), Glucides : 13,1 G, Lipides : 3,3 G, Protides :3,5 G]|"
3,40€ / Kg"|"
3,40 €"
2134|Yaourts au bifidus actif, Mangue|Les 4 pots de 125g|[Origine : FRANCE]|"
3,90€ / Kg"|"
1,95 €"
2135|Yaourts au bifidus actif, mûre/framboise, rhubarbe, figue et pruneaux|Les 8 pots de 125g|[Origine : FRANCE, lait entier fruits: rhubarbe (8%), figue (8%), mÛre-framboise (8%), pruneau (5%) rÍhydratÍ sucre (7,4% en moyenne) lait ÍcrÍmÍ concentrÍ ou en poudre crÈme (lait) Ípaississants: amidon transformÍ (E1422), pectine (E440), carraghÍnanes (E407), farinede graines de caroube (E410) ferments lactiques dont bifidobacterium (Bifidus ActiRegularis) (lait) correcteurs d'aciditÍ: citrate de sodium (E331), acide citrique (E330) jus concentrÍ de sureau (dans variÍtÍ figue) ar«mes sirop de sucre cuit (dans variÍtÍ rhubarbe) concentrÍ de sureau (dans variÍtÍ mÛre- framboise), Glucides : 13,0 G, Lipides : 3,4 G, Protides :3,5 G]|"
3,40€ / Kg"|"
3,40 €"
2136|Yaourts au bifidus actif, Mûres et Framboise|Les 4 pots de 125g|[Origine : FRANCE]|"
3,90€ / Kg"|"
1,95 €"
2137|Yaourts au bifidus actif, nature, 0% de mat. Gr.|Les 8 pots de 125g|[Origine : FRANCE, Lait écrémé, lait écrémé en poudre, ferments lactiques dont bifidobacterium (Bifidus ActiRegularis). 0% matière grasse., A conserver à +6°C.]|"
2,97€ / Kg"|"
2,97 €"
2138|Yaourts au bifidus actif, Pruneaux|Les 4 pots de 125g|[Origine : FRANCE]|"
3,90€ / Kg"|"
1,95 €"
2139|Yaourts nature, brassés|Les 8 pots de 125g|[Origine : FRANCE, Lait entier, lait écrémé concentré ou en poudre, crème, ferments lactiques dont bifidobacterium (bifidus actif Regularis)., Valeur énergétique en Joules :  279Kj, Valeur énergétique en Kcal : 67Kcal, Glucides : 5,1g, Lipides : 3,4g, Protides :3,9g, A conserver à +6°C max.]|"
2,70€ / Kg"|"
2,70 €"
2140|Dessert au soja, aux noisettes et amandes|Les 4 pots de 100g, soit 400g|[Origine : FRANCE, Valeur énergétique en Joules :  415kj, Valeur énergétique en Kcal : 98kcal, Glucides : 14,5g, Lipides : 2,8g, Protides :3,4g]|"
4,58€ / Kg"|"
1,83 €"
2141|Dessert soja à la mangue, 100% végétal|Les 4 pots de 100g|[Origine : FRANCE, Sojasun mangue nouvelle recette : la saveur douce et délicate de la mangue. Un goût délicieux naturellement. Sans morceaux., A déguster très frais., Jus de soja 78% (eau, graines de soja* 9%), mangue 11%, sucre, phosphate de calcium, épaississants : pectine-farine de graines de caroube, arôme naturel, jus de citron concentré, ferments sélectionnés. (*soja filière française, garanti sans OGM). Sans gluten. Sans colorant ni arôme artificiel., Valeur énergétique en Joules :  356kj, Valeur énergétique en Kcal : 85kcal, Glucides : 12,5g, Lipides : 2,1g, Protides :3,7g, A conserver entre +2°C et +6°C.]|"
5,23€ / Kg"|"
2,09 €"
2142|Dessert soja à la vanille, 100% végétal|Les 4 pots de 100g|[Origine : FRANCE, Les produits Sojasun sont fabriqués en Bretagne par une entreprise familiale. Sojasun utilise un mode de transformation qui préserve les qualités nutritionnelles des graines de soja., Sojasun est à déguster très frais., Jus de soja 85% (eau, graines de soja), sucre, épaississants : amidon transformé de maïs, pectines, carraghénanes, farine de graines de guar, arôme vanille, phosphate de calcium, sel. Soja français non OGM., Valeur énergétique en Joules :  354, Valeur énergétique en Kcal : 84,6, Glucides : 13,5, Lipides : 1,9, Protides :3,2, A conserver entre +2°C et +6°C.]|"
3,58€ / Kg"|"
1,43 €"
2143|Dessert soja au chocolat, 100% végétal|Les 4 pots de 100g|[Origine : FRANCE, Les produits Sojasun sont fabriqués en Bretagne par une entreprise familiale. Sojasun utilise un mode de transformation qui préserve les qualités nutritionnelles des graines de soja., Sojasun est à déguster très frais., Jus de soja 80% (eau, graines de soja), sucre, chocolat en poudre 3,5% (sucre, poudre de cacao maigre), épaississants : amidon transformé de maïs, pectines, carraghénanes, cacao en poudre, phosphate de calcium, arôme naturel de cacao et autres arômesnaturels, sel. Soja français non OGM., Valeur énergétique en Joules :  481, Valeur énergétique en Kcal : 114,9, Glucides : 19, Lipides : 2,7, Protides :3,4, A conserver entre +2°C et +6°C.]|"
3,58€ / Kg"|"
1,43 €"
2144|Flan vanille sur lit de caramel, dessert végétal|Les 4 pots de 100g, soit 400g|[Origine : FRANCE, Un pot de Sojasun c'est une façon simple et gourmande de vous aider à équilibrer votre alimentation au quotidien. Les produits Sojasun sont fabriqués en Bretagne près de Rennes par une entreprise familiale. Sojasun utilise un mode de transformation unique qui préserve les qualités nutritionnelles des graines de soja., Jus de soja 74% (eau, graines de soja* 9%), caramel 14% (sirop de glucose, sucre, eau), sucre, épaississants : amidon transformé de maïs*, carraghénanes, gomme xanthane, phosphate de calcium, arôme naturel, sel. *Sans OGM. Produit garanti sans gluten., Valeur énergétique en Joules :  479kj, Valeur énergétique en Kcal : 113kcal, Glucides : 20,8g, Lipides : 1,8g, Protides :3,4g, A conserver entre +2°C et +6°C.]|"
5,13€ / Kg"|"
2,05 €"
2145|Spécialité au soja fermentée, sucrée à la pulpe de myrtille|Les 4 pots de 100g, soit 400g|[Origine : FRANCE, Les produits Sojasun sont fabriqués en Bretagne par une entreprise familiale. Sojasun utilise un mode de transformation qui préserve les qualités nutritionnelles des graines de soja., Sojasun est à déguster très frais., A déguster très frais]|"
4,90€ / Kg"|"
1,96 €"
2146|Panaché fruits rouges fruits jaunes, spécialité laitière aux fruits, avec édulcorants|Le paquet de 8 pots de 125g|[Origine : FRANCE, Faible en mg, Danacol contient des extraits végétaux : les stérols. Leur action est de bloquer naturellement le passage d'une partie du cholestérol, limitant ainsi son absorption dans le sang.C'est pour cela que, Danacol pris quotidiennement dans lecadre d'un régime adapté réduit votre taux de cholestérol de 10% en moyenne dès 3 semaines., Danacol est exclusivement réservé aux personnes présentant un excès de cholestérol. Les personnes sous traitement hypocholestérolémiant doivent consulter un médecin avant de consommer Danacol qui ne peut se substituer à ce type de traitement. Les femmes enceintes et qui allaitent, ainsi que les enfants et les adolescents ont des besoins nutritionnels spécifiques. Un produit qui réduit le taux de cholestérol leur est déconseillé. Attention, la consommation de plus de 3g de stérols et/ou de stanols végétaux libres par jour doit être évitée, une consommation supérieure n'entraînant pas une réduction plus importante du taux de cholestérol., Lait écrémé 81,7%, fruits : pêche-abricot 9%, fraise 8,4%, lait écrémé en poudre, ester de stérol végétal 1,1% (dont stérol végétal libre 0,6%), agent de charge : polydextrose (fibres), épaississants : amidon transformé, carraghénanes, pectine, farine de graine de caroube, gomme xanthane, arômes, colorants : carmin, extrait de paprika, édulcorants : aspartame, sucralose, acésulfame K, protéines de lait, ferments lactiques, jus concentré de citron. Contient une source de phénylalanine. Contient des sucres naturellement présents., Valeur énergétique en Joules :  190kj, Valeur énergétique en Kcal : 45kcal, Glucides : 6,3g, Lipides : 0,5g, Protides :3,8g, Conserver à +6°C max.]|"
3,86€ / Kg"|"
3,86 €"
2147|Spécialité laitière à boire, goût nature|Les 4 bouteilles de 100g|[Origine : BELGIQUE, Lait écrémé et lait écrémé concentré, ester de stérol végétal (2.1% dont 1.6% de stérol végétal libre), fructo-oligosaccharides (fibres alimentaires), épaississants : E440, E1422, E412, arômes, édulcorants : E951, E950, ferments lactiques du yoghourt., Conserver à +6°C maximum.]|"
6,80€ / Kg"|"
2,72 €"
2148|Yaourts nature, enrichis en stérols végétaux|Les 4 pots de 125g|[Origine : FRANCE, Danacol, avec sa formule enrichie en stérols végétaux, vous aide à réduire votre mauvais cholestérol de 10% en moyenne dès 3 semaines, dans le cadre d'un régime adapté.Plus de 80 études scientifiques ont démontré que les stérols végétaux aident à réduire efficacement le mauvais cholestérol., Lait écrémé, lait écrémé en poudre, ester de stérol végétal (0,9% dont 0,6% de stérol végétal libre), protéines de lait, amidon, ferments lactiques., Valeur énergétique en Joules :  214Kj, Valeur énergétique en Kcal : 895Kcal, Glucides : 6,4g, Lipides : 0,6g, Protides :4,9g, A conserver à +6°C max.]|"
4,58€ / Kg"|"
2,29 €"
2149|Pomme de terre grenaille, préfrite à l'huile d'olive et au sel de Guérande|Le sachet de 450g|[Origine : FRANCE, Pommes de terre préfrites cuisinées à l'huile d'olive et au sel de Guérande surgelées., A la poêle : versez la quantité désirée dans une poêle chaude sans ajout de matière grasse. Laissez réchauffer, à découvert, à feu moyen pendant 20 min en remuant régulièrement. Au four : préchauffez votre four à 210°C. Etalez la quantité désirée dans un plat en une seule couche. Enfournez à mi-hauteur et laissez réchauffer 16 min au four à chaleur tournante et 20 min dans un four traditionnel., Pomme de terre préfrite 93% (pomme de terre, huile de tournesol), huile d'olive vierge extra 6%, sel de Guérande 0,6%, poivre. Traces de gluten, soja, lait, fruits à coque, céleri., Valeur énergétique en Joules :  640kj, Valeur énergétique en Kcal : 153kcal, Glucides : 21g, Lipides : 6g, Protides :2,9g, 24h dans un réfrigérateur, 3 jours dans le compartiment à glace d'un réfrigérateur, plusieurs mois à -18°C d'un réfrigérateur*** ou dans un congélateur. Ne jamais recongeler un produit décongelé.]|"
6,84€ / Kg"|"
3,08 €"
2150|Pommes allumettes, préfrites|Le sachet de 1kg|[Origine : FRANCE, Idéales pour accompagner toutes sortes de poissons et de viandes, avec de la sauce ou tout simplement nature, les pommes allumettes Monoprix sont croustillantes et dorées à point. Elles seront appréciées aussi bien des petits que des grands., 6 personnes. Préparation sans décongélation. A la friteuse : préchauffez l'huile à 175°C. Remplissez progressivement votre friteuse en veillant à ne pas dépasser la moitié du panier. Plongez lentement les frites dans l'huile chaude et laissez frire 4à 6 minutes jusqu'à l'obtention d'une belle couleur dorée. Retirez le panier, égouttez les frites, disposez les dans un plat recouvert d'un papier absorbant pour éliminer l'excès de matière grasse et servez. A consommer absolument avec les doigts !, Pommes de terre, huile végétale de palme, dextrose de blé., *24 heures dans un réfrigérateur. **3 jours dans le compartiment à glace du réfrigérateur. ***Plusieurs mois dans le compartiment à -18°C du congélateur dans la limite du délai optimal de conservation. Attention : ne jamais recongeler un produit décongelé.]|"
1,29€ / Kg"|"
1,29 €"
2151|Pommes dauphines préfrites, surgelées|Le sachet de 500g|[Origine : FRANCE, Valeur énergétique en Joules :  1065kj, Valeur énergétique en Kcal : 255kcal, Glucides : 24g, Lipides : 16g, Protides :3,8g]|"
3,68€ / Kg"|"
1,84 €"
2152|Pommes de terre façon rôtissoire, surgelées|Le sachet de 600g|[Origine : FRANCE, Pommes de terre préfrites assaisonnées, surgelées., Cet emballage contient 4 portions. A la poêle : versez la quantité désirée de pommes de terre dans une poêle chaude sans ajout de matière grasse. Laissez réchauffer à découvert, à feu moyen, pendant 15 minutes en remuant régulièrement. Au four : déposez les pommes de terre dans un plat allant au four. Placez le plat dans le four préchauffé à 200°C (th 6-7) pendant 15 minutes environ. Servez et dégustez chaud., Pommes de terre préfrites 78% (pommes de terre, huile de tournesol, dextrose), graisse de canard 11%, ail en gousses 6%, eau, arôme naturel, ail en poudre, sel, poivre., Valeur énergétique en Joules :  818kj, Valeur énergétique en Kcal : 196kcal, Glucides : 32g, Lipides : 17g, Protides :3,6g, 24 heures dans un réfrigérateur. 3 jours dans le compartiment à glace d'un réfrigérateur. Plusieurs mois dans le compartiment à -18°C d'un réfrigérateur*** ou dans un congélateur jusqu'à la date limite d'utilisation optimale. Ne jamais recongeler un produit décongelé.]|"
5,95€ / Kg"|"
3,57 €"
2153|Pommes de terre salardaises persillées et confites à la graisse de canard, surgelés|Le sachet de 600g|[Origine : FRANCE, Poêlée de pommes de terre préfrites, graisse de canard, ail et persil., Sans décongélation préalable. A la poêle : versez la quantité désirée dans une poêle anti adhésive chaude sans ajout de matière grasse. Laissez cuire à feu moyen pendant 15 min en remuant régulièrement. Au four : préchauffez votre four 15 min (th7 -210°C) en position gril. Répartissez la quantité désirée dans un plat en une seule couche. Enfournez à mi hauteur et laissez cuire pendant 20 min., Pommes de terre préfrites 83% (pommes de terre, huile végétale de tournesol, dextrose, stabilisant : E450), graisse de canard 8,7%, ail 3,1%, persil 1,7%, farine de riz, sel, dextrose, arôme., Valeur énergétique en Joules :  889Kj, Valeur énergétique en Kcal : 213KCal, Glucides : 20g, Lipides : 13g, Protides :2,5g, 24h dans un réfrigérateur, 3 jours dans le compartiment à glace d'un réfrigérateur, plusieurs mois à -18°C dans un congélateur. Ne jamais recongeler un produit décongelé.]|"
4,90€ / Kg"|"
2,94 €"
