,enseigne,url,nom,marque,quantite,poids_volume,unite,poids_volume_total,descriptif,ingredients,conservation,valeurs_energetiques,origine,prix,prix_poids
0,Simply,"http://www.livraison.simplymarket.fr/acheter-carottes-et-jambon-bledina-2x200g-bledina,14521,141,1001,5501.htm",CAROTTES ET JAMBON BLEDINA,bledina,2,200,G,,Plat adapte a l'enfant des 6 mois.,"Legumes 58,5% (carottes 35,6%, pommes de terre, oignons), eau de cuisson, jambon 8%, amidon transforme de mais, huiles vegetales (colza, tournesol), sucre, sel, aromes naturels (poivre, laurier), vitamines : E, B1, B2, PP, B6, B12, B8, B5.Sans gluten.",,"Pour 100 g : valeur energetique : 258 kj soit 61 kcal, proteines : 2,4g, glucides : 9,3g, lipides : 1,6g.",,"2,05","5,13"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-legumes-verts-riz-saumon-bledina-2x200g-bledina,179901,141,1001,5501.htm",LEGUMES VERTS / RIZ / SAUMON BLEDINA,bledina,2,200,G,,Aliment adapte aux besoins des bebes des 6 mois.,"Legumes verts 56% (petits pois, haricots verts, epinards), eau de cuisson, panais, riz cuit 10,5%, saumon keta du pacifique 8%, huiles vegetales [(colza, tournesol), vitamines E], sel marin. Sans gluten.",A conserver a temperature ambiante.,"Valeurs moyennes pour 100g : 284 kj, 68 kcal ; proteines 3,6g ; glucides 6,8g dont sucres 1,2g ; lipides 2,4g dont acides gras satures 0,3g.",,"2,09","5,23"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-carottes-semoule-dinde-bledina-2x200g-bledina,183503,141,1001,5501.htm",CAROTTES / SEMOULE / DINDE BLEDINA,bledina,2,200,G,,Pot complet adapte a l'enfant des 6 mois,"Legumes 46.4% (carottes 34%, pommes de terre, oignons, celeri 2%), eau de cuisson, semoule de ble dur 9%, viande de dinde 8%, amidon transforme de mais, huiles vegetales (colza, tournesol), sel, arome, vitamines E, B1, B2, PP, B6, B12, B8, B5. Presence de gluten.",A conserver dans un endroit propre et sec.,"Pour 100g, 262 kj (62 kcal). Proteines 2.4g, Glucides 9.1g dont sucres 1.9g, Lipides 1.8g dont acides gras satures 0.2g, Fibres 0.9g, Acide linoleique 0.453g, Acides alpha linolenique 0.07g, Sodium 0.135g.",,"2,15","5,38"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-naturnes-haricots-verts-dindonneau-nestle-2x200g-nestle,60651,141,1001,5501.htm",NATURNES HARICOTS VERTS / DINDONNEAU NESTLE,Nestle,2,200,G,,"Petit bol en plastique individuel d'haricots verts et dindonneau, cuisine vapeur. Pour bebe des 6 mois.","Haricots verts 38%, eau de cuisson, pommes de terre 10%, viande de dinde 9%, carottes 8%, oignons 4%, semoule de riz, huiles vegetales.","A conserver a temperature ambiante. Apres ouverture, le bol peut se conserver 48 heurs au refrigerateur.","Pour 100 g : valeur energetique :  233 kj, 56 kcal, proteines : 2,8g, glucides : 6,3g, lipides : 1,8g.",,"2,25","5,63"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-naturnes-pommes-de-terre-boeuf-a-la-tomate-nestle-2x200g-nestle,229648,141,1001,5501.htm",NATURNES POMMES DE TERRE BOEUF A LA TOMATE NESTLE,Nestle,2,200,G,,Aliment pour bebes.,"Carottes 28%, eau de cuisson, pommes de terre et puree de pommes de terre reconstituee 22%, puree de tomates a base de concentre 12%, viande de boeuf 8%, oignons 3%, semoule de riz, huiles vegetales (tournesol, colza).","Avant ouverture, conserver a temperature ambiante.Un pot ouvert se conserve 48h au refrigerateur.",Valeurs moyennes pour 100g : Energie 247kJ (59kcal)Matieres grasses 2.2g (dont acides gras satures 0.5g)Glucides 6.8g (dont sucres 2g)Fibres alimentaires 1.3gProteines 2.3gSel 0.06g,,"2,55","6,38"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-naturnes-petits-legumes-sole-tropicale-nestle-2x200g-nestle,228928,141,1001,5501.htm",NATURNES PETITS LEGUMES SOLE TROPICALE NESTLE,Nestle,2,200,G,,Aliment pour bebe des 6 mois : petits legumes et sole tropicale.,"Legumes 55% (carottes 29%, puree de pommes de terre reconstituee 11%, petits pois 6%, haricots verts 5%, oignons 4%), eau de cuisson, lait ecreme reconstitue 10%, sole tropicale 9%, semoule de riz, huiles vegetales (colza, tournesol), huile d'olive.","Avant ouverture, conserver a temperature ambiante.Apres ouverture, a conserver 48h au refrigerateur.",Valeurs moyennes pour 100g : Energie 250kJ (60kcal)Matieres grasses 2.2g (dont acides gras satures 0.2g)Glucides 6.5g (dont sucres 2.7g)Fibres alimentaires 1.5gProteines 2.7gSel 0.08g (soit sodium 0.03g),,"2,55","6,38"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-ma-premiere-viande-carottes-pommes-de-terre-b-uf-bio-hipp-2x190g-hipp,162973,141,1001,5501.htm",MA PREMIERE VIANDE CAROTTES/POMMES DE TERRE/BUF BIO HIPP,HiPP,2,190,G,,"Carottes, pommes de terre, buf : plat bio complet, sans morceaux,  adapte a l'enfant des 6 mois.Sans gluten.","Legumes 76% (carottes* 47%, pommes de terre* 29%), eau, buf* 8%, huile de colza* 1,3%.* produits issus de l'agriculture biologique.Cette recette est sans gluten, sans ufs, sans arachide, sans, produit laitier.",Le produit non rechauffe et bien referme se conserve 24 heures au refrigerateur.,"Valeurs moyennes pour 100g : 242 kj, 58 kcal ; proteines 2,1g ; glucides 6,3g dont sucres 2,4g ; lipides 2,3g dont acides gras satures 0,6g ; fibres alimentaires 1,8g ; sodium 0,03g.",,"2,65","6,97"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-ma-premiere-viande-legumes-pates-jambon-bio-hipp-2x190g-hipp,162975,141,1001,5501.htm",MA PREMIERE VIANDE LEGUMES / PATES / JAMBON BIO HIPP,HiPP,2,190,G,,"Legumes, pates, jambon : plat bio complet, sans morceaux,  adapte a l'enfant des 6 mois.","Legumes* 62% (carottes* 31%, tomates* 29%, oignons*), pates cuites moulues (semoule de ble* dur) 27%, jambon 9%, eau de cuisson, huile de colza* 0,9%, romarin*. * produits issus de l'agriculture biologique.Cette recette est sans arachide, sans produits laitiers.Contient : gluten, peut contenir des traces d'oeufs.",Le produit non rechauffe et bien referme se conserve 24 heures au refrigerateur.,"Valeurs moyennes pour 100g : 278 kj, 66 kcal ; proteines 2,8g ; glucides 7,2g dont sucres 2,4g ; lipides 2,6g dont acides gras satures 0,8g.",,"2,49","6,55"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-repas-du-midi-hachis-parmentier-auchan-baby-200g-baby,91541,141,1001,5501.htm",REPAS DU MIDI HACHIS PARMENTIER AUCHAN BABY,Baby,1,,G,200,"Repas du midi, puree avec petits morceaux a base de pommes de terre et viande de boeuf. Repas adapte a l'enfant des 8 mois.","pommes de terre 44%, eau, lait ecreme en poudre reconstitue, viande de boeuf 9,5%, oignons 5%, amidon tranforme de mais, creme liquide, huile de tournesol, persil 0,4%, sel.","apres ouverture, l'assiette couverte hermetiquement se conserve 24h00 au refrigerateur.","valeurs energetiques pour 100g : 315 kj, 75 kcal ; proteines : 3,3g ; glucides : 8,4g ; lipides : 2,8g",,"1,51","7,55"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-les-idees-maman-legumes-saumon-bledina-2x200g-bledina,142487,141,1001,5501.htm",LES IDEES MAMAN LEGUMES / SAUMON BLEDINA,bledina,2,200,G,,Plat complet adapte a l'enfant : petits legumes saumon au persil avec des petits morceaux. Des 8 mois.,"Legumes 28.7% (courgettes 9%, carotte 8,3%, epinards 5%, petits pois, oignons, celeri, navets), pommes de terre, eau de cuisson, saumon du pacifique 8%, lait ecreme reconstitue, amidon transforme de mais, creme, huile vegetales (colza, tournesol), persil, sel, ail, aromes naturels, (muscade, poivre), vitamines : E, B1, B2, PP, B6, B12, B8, B5. Sans gluten.","Apres ouverture, se conservent 48h au refrigerateur avec leur couvercle.","Pour 100g : valeur energetique : 260kj soit 62kcal, proteines : 2,9g, glucides : 7.9 dont sucres : 0.84g, lipides : 1,8g dont acides gras satures : 0,48g.",,"2,99","7,48"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-les-idees-de-maman-legumes-varies-pates-veau-bledina-2x200g-bledina,79211,141,1001,5501.htm",LES IDEES DE MAMAN LEGUMES VARIES / PATES / VEAU BLEDINA,bledina,2,200,G,,"Puree de legumes varies, petites pates et veau dans un bol en plastique pour bebe des 8 mois.","Eau de cuisson, legumes 20,9% (carottes 6,1%, petits pois 5,8%, haricots verts, celeri, oignons, epinards), pommes de terre 20,3%, pates 10% (semoule de ble dur), viande de veau 8%, amidon transforme de mais, creme, huiles vegetales (colza, tournesol), sel, persil, ail, aromes, vitamines : E, B1, B2, PP; B6, B8, B5.Traces d'oeufs. Presence de gluten.",Se conserve 48 heures au refrigerateur une fois ouvert grace au couvercle protecteur refermable.,"valeur energetique pour 100 : 267 kj, 64 kcal ; proteines 2,7g ; glucides 8,3g ; lipides 1,9g",,"2,99","7,48"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-les-idees-de-maman-courgette-pate-merlu-bledina-2x200g-bledina,178679,141,1001,5501.htm",LES IDEES DE MAMAN COURGETTE / PATE / MERLU BLEDINA,bledina,2,200,G,,"2 bols courgettes, petite pates et merlu blanc, des 8 mois.","Eau de cuisson, courgettes 13%, pommes de terre, pates 9,2% (semoule de ble dur), merlu blanc 8%, amidon transforme de mais, haricots verts, petits pois, creme, oignons, persil, sel, jus de citron concentre, vitamines : B1, B2, PP, B6, B8, B5.Traces d'oeuf.Presence de gluten.",,"Valeurs energetiques pour 100g : 202 kj, 48 kcal ; Proteines 2,2g ; Glucides 7,3g ; Lipides 1g.",,"2,95","7,38"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-les-idees-de-maman-puree-de-pommes-de-terre-poulet-bledina-2x200g-bledina,45441,141,1001,5501.htm",LES IDEES DE MAMAN PUREE DE POMMES DE TERRE / POULET BLEDINA,bledina,2,200,G,,Puree de pommes de terre et poulet dans un bol en plastique pour bebe des 8 mois. Avec petits morceaux.,"Pommes de terre 41.8%, eau de cuisson, lait ecreme reconstitue 15%, viande de poulet 9%, amidon transforme de mais, huiles vegetales (colza, tournesol), epinards, sel, aromes naturels (curcuma, muscade), antioxydant : acide ascorbique, vitamines: E,B1,B2,PP,B6,B12,B8,B5. Sans gluten.",Se conserve 48 heures au refrigerateur une fois ouvert grace au couvercle protecteur refermable.,"Pour 100g : valeur energetique : 281 kj soit 67 kcal, protides : 3g, lipides : 1.8, glucides : 9.3g.",,"2,70","6,75"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-petits-legumes-riz-agneau-bledina-2x200g-bledina,90311,141,1001,5501.htm",PETITS LEGUMES/RIZ/AGNEAU BLEDINA,bledina,2,200,G,,"2 pots en verre de petits legumes, riz, agneau pour bebe des 8 mois.","Legumes 55% (carottes, panais, navets, petits pois, haricots verts, oignons), eau de cuisson, viande d'agneau 8,7%, riz cuit 7,5%, huiles vegetales [(colza, tournesol), vitamine E], thym, persil, sel marin. Sans gluten.","Avant ouverture se conserve a temperature ambiante. Apres ouverture, le pot referme se conserve 48 heures au refrigerateur.","Valeurs moyennes pour 100g : 253 kj, 61 kcal ; proteines 2,6g ; glucides 5,4g dont sucres 1,9g ; lipides 2,8g dont acides gras satures 0,7g.",,"2,15","5,38"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-printaniere-de-legumes-veau-bledina-2x200g-bledina,90291,141,1001,5501.htm",PRINTANIERE DE LEGUMES VEAU BLEDINA,bledina,2,200,G,,Plat adapte a l'enfant des 8 mois.,"Legumes 67% (carottes, petits pois, tomates, haricots verts, oignons, navets), pommes de terre 20%, viande de veau 9,5%, eau de cuisson, huiles vegetales (colza, tournesol), vitaimine E), sel, marin, thym.Sans gluten.",,"Valeurs moyennes pour 100g : 330 kj, 79 kcal ; proteines 2,5g ; glucides 7,3g dont sucres 2,7g ; lipides 3,4g dont acides gras satures 0,7g.",,"2,15","5,38"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-jardiniere-de-legumes-poulet-bledina-2x200g-bledina,90301,141,1001,5501.htm",JARDINIERE DE LEGUMES / POULET BLEDINA,bledina,2,200,G,,"Plat avec petits morceaux, poulet et legumes","Legumes 40% (carottes, petits pois, haricots verts, oignons, poireaux) - pommes de terre 28% - eau de cuisson - viande de poulet 8% - huiles vegetales [(colza, tournesol), vitamine E] - sel marin - muscade.Sans gluten.",A conserver a temperature ambiante,"Valeurs moyennes pour 100g : 263 kj, 63 kcal ; proteines 2,8g ; glucides 6,8g dont sucres 1,7g ; lipides 2,3g dont acides gras satures 0,4g.",,"2,05","5,13"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-naturnes-carottes-nestle-2x130g-nestle,71161,141,1001,5503.htm",NATURNES CAROTTES NESTLE,Nestle,2,130,G,,Petit pot de carottes. Des 4/6 mois.,"Carottes 75%, eau de cuisson, huiles vegetales.","Avant ouverture, conserver a temperature ambiante. Apres ouverture, le bol referme peut se conserver 48 heures au refrigerateur.","Valeurs moyennes pour 100g: energie 114kJ (27kcal), rptoeiones 0.3g, glucides 4.5g, lipides 0.40g.",,"1,35","5,19"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-repas-du-soir-legumes-verts-et-semoule-baby-2x200g-baby,162909,141,1001,5503.htm",REPAS DU SOIR LEGUMES VERTS ET SEMOULE BABY,Baby,2,200,G,,Puree a base de legumes verts et de semoule pour bebe des 6 mois. Bols en plastique.,"Lait ecreme en poudre reconstitue 42%, legumes verts 30% (haricots verts 12%, epinards 10%, courgettes 8%) semoule de ble 5,8%, eau, pommes de terre, carottes, oignons, amidon transforme de mais, creme liquide, huile de colza, huile de tournesol, sucre, sel, laurier.","Avant ouverture, a conserver dans un endroit propre, sec et frais. A consommer immediatement apres ouverture.","Valeurs moyennes pour 100g : 279 kj, 66 kcal ; proteines 2,4g ; glucides 9,3g dont sucres 2,5g ; lipides 1,8g dont acides gras satures 0,2g.",,"2,68","6,70"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-blediner-carottes-semoule-bledina-2x200g-bledina,87771,141,1001,5503.htm",BLEDINER CAROTTES / SEMOULE BLEDINA,bledina,2,200,G,,Plat complet du soir adapte a l'enfant des 6 mois.,"Carottes 42.3%, lait ecreme reconstitue 39%, semoule de ble dur 10%, maltodextrines, creme, huiles vegetales (colza, tournesol), amidon transforme de mais, sel, jus de citron concentre, lactose, vitamines : C, E, PP, B5, B1, B9, B6, K, mineraux : disphosphate ferrique, sulfate de zinc, sulfate de cuivre, iodure de potassium, aromes.Presence de gluten.",A conserver a temperature ambiante,"Valeurs moyennes pour 100g : 325 kj, 77 kcal ; proteines 2,3g ; glucides 11,5g dont sucres 4,9g ; lipides 2,2g dont acides gras satures 0,41g.",,"2,39","5,98"
